rewardsSubIter0,rewardsSubIter1,rewardsSubIter2
"[  969.54940873   769.70105423  1269.56546304   559.78386933   779.72236764
   499.70387142   969.68321517   109.94066079   749.83306328   259.72203622]","[  9.9867756   29.98992967  19.99369611  19.98841774  29.9761088
  69.96123691  39.98235461  19.98614113  49.97649302  39.97403752]","[ 679.81128398  509.81105345  629.77924528  379.68942727  589.78874822
  559.73810938  449.67514679  599.77168352  569.81602512    0.        ]"
"[  799.7465185    619.65094859     0.          1229.53277272   559.77348381
  1259.56574889  1299.71352561  1469.21695628  1619.36813098   939.72285212]","[ 49.97145381  39.9891982   39.98357147  49.97466471  39.97582391
  29.96929424  29.98915432  29.98493204  29.96918143  29.98295669]","[  589.75408493    49.92233581   809.6390056     99.87410181  1329.65293357
   919.67469366   699.73163255  1119.79805812   829.66869195   369.87495528]"
"[ 1289.55540185   409.68074554  1319.70333302   389.78307093  1039.71095676
  1039.58759095  1749.31731738   919.52810005   469.77632828  1789.22694217]","[ 39.96854792  19.97398391  69.93728983  59.98134173  39.98094557   0.
  39.97876211  29.97502957   9.98137204  49.98111469]","[ 1299.55085885   609.81660127  1419.48374225   759.75554471   689.79764719
   599.64814497   779.60804222   749.72991548   429.771992    1419.49069496]"
"[ 1559.69334823  2349.12592106  1839.48867979   819.58088659   259.79727453
   819.58088566   259.7972745   1879.43645872   929.49876461   949.62173799]","[ 39.97358031  59.94655621  19.9859775   49.98961574  39.97637306
  19.98477037  19.97017686  29.96325504  49.97387451  19.98245444]","[   39.94022103   599.56479826  1559.59712753  1509.37788211  1329.31248313
   889.61339443   589.44419882   769.7676286    649.51387252   889.70324634]"
"[ 1379.51923649   809.73663384   899.65126455  1779.41062001   419.79380565
  1569.59997056  1579.57133549  1309.42183854     9.97997477   699.61537302]","[  9.98481201  39.97605012  19.98578017  19.9742477    9.98876038
  39.96943407  29.98775314  39.98207544  29.98763725  39.98210889]","[  619.75474146   589.66190937   429.68436649   899.69938794  1089.65236852
     9.97994582   869.58700847   989.59173257   759.78094943  1579.42502886]"
"[  829.6860672   1139.69653769   409.74297623  1939.24910098   849.62060906
    19.96660795   289.75785585    29.95104348   869.71024491  1449.7248931 ]","[  59.97381354   59.96776573    9.9848119    39.95871214   39.97058859
   89.96316281   59.97488628   39.97493441  129.93901673   59.97732924]","[  819.42742754   679.76227106   969.55054699   609.65343817  1039.72749482
   119.91538412  1259.4280293    289.80277477  1119.30677792  1459.42499327]"
"[ 1659.6128648   1019.52351771  1439.46996698   489.6950238    709.80052862
   189.89578969    19.96230994   949.53646718  1329.7484735   1339.63043696]","[ 69.95746279  69.95751209  19.99071429   9.98950931  79.97376335
  29.99319917   9.98938402  39.98199855  69.92973674   9.98866669]","[ 1289.38453774   829.73615123   969.69713043   539.68965665   939.78652058
  1139.65944478   969.71788426   989.44598475   379.78333679   939.68934376]"
"[ 1029.67472396   929.69175371   829.78713692     9.98252834   389.62521781
   179.88646297   939.60102561   639.72386789   539.81368875   479.78469626]","[  29.99004076  109.93781951   19.9906929    19.98519807   19.9821573
   39.98415462   39.97685674   79.95276068   19.96708446   29.98528875]","[ 1939.02632993    19.95962058     0.           869.78089475   749.76515118
  1029.56398112   799.8452732    899.68531185   829.74835295   909.78777476]"
"[    9.98583137   759.55766194   199.84861384   209.81948717  2019.01922603
   689.68866153  1739.48100171   269.83353849   499.7894655   1219.65087128]","[  9.99164574  29.99063441  39.97232024  39.98454015  49.98217914
  49.94095772  39.97606143  39.97331265  69.96887398  69.92657583]","[ 1009.69122315   359.62049838   749.5426846    299.77520869  2179.53042645
   759.75724031    39.9305118    909.44023268   729.67107167  1289.64666989]"
"[  169.92316956   199.78056795   949.37502468    19.96867727  1839.42249435
   439.61024642    89.95328478   739.55785948  1339.40507612   899.73898447]","[ 39.97669617   9.98114092  29.97586064  39.97832518   9.98653733
  59.98164891  39.99033315  39.97797451  19.98709653  39.95821486]","[  919.52647429  1379.34875655   789.62642225  2269.03518492  1189.71159442
  1809.25211987   829.69811211  1169.43237458   289.68470431   889.73577651]"
"[ 2249.44604249   259.84478487   319.7398625   1549.47252207     0.
  1339.48853566   269.8422917    319.73986274   339.8082931    919.65388338]","[ 49.97295907  49.97477172  39.97500833  99.92752196  39.98847665
  59.97098714  19.98637283  29.9777856   89.96680598  19.98694556]","[ 1159.52884447   289.89423425   419.77477092  2079.22254879  1179.45122521
   709.72382203   409.78008905    19.96785641  1809.39925861    19.96027639]"
"[ 1429.58373221   779.77486547  1089.6293956   1589.28978424  1239.57865383
   419.70476472  2269.12427513   249.76138677   399.80270075   819.55408052]","[ 39.98239866  29.97610516  59.98119589  99.96901069  39.98189684
   9.98511597  49.97501276  49.96699142  29.98647708  19.98528452]","[ 1928.96006242   299.85507797   259.77362683   969.76488206  1869.3983034
  1529.1301334   1069.40041622  1569.27803713  1089.21648922  1959.37032758]"
"[ 1119.63020245   199.87665646  1499.54653649   799.58193881  1429.48078422
  1739.21782784   279.82258074  2309.41682092     0.            19.96032051]","[  39.97560895  149.86928513   59.97699116   49.96601784    0.           29.9545241
   29.9746952    29.98200498   49.96323152   89.97265762]","[    0.          1199.47878149  1189.30607518   939.77536946   339.75664684
  1719.45479006   949.45820581  1719.06783077   389.72655511  1349.39159188]"
"[ 1139.52187257  1549.45320522   509.63307679  2489.03137998  1739.45800056
  1519.52667521  1839.44034189   149.84470883  1919.67220091   259.79827507]","[   9.98363041   59.96519318   79.94295257   49.98034944  129.94330823
   29.97554383   39.97423646   39.97422741   39.94289543   19.98402139]","[ 1669.45490216   929.52152675  1729.47316566   629.40626531   919.39619581
   289.81854071   639.82122729  1109.62181904  1329.56488731  2779.08236623]"
"[ 1889.40540417     0.          2019.53498576   229.86707606  4108.62941102
   219.79323272  1409.37799187  1709.32730001   979.28774547   939.74609247]","[  19.98373873   19.97750979   39.97435358   19.96346899   29.961481
   29.97923422   39.97346684   19.96633883   29.98187502  109.84991158]","[  679.66570677  2709.27488906   499.73844753  1559.52205121   629.55311231
   309.8540915    899.58625256  2169.39881533   659.52860053   669.46495655]"
"[ 1449.70980962  2669.06704948  1519.55765155     0.           989.67518554
  1289.4589541   1229.18508191  1519.53631914  1529.58040726  1369.58793208]","[ 29.98922058  29.98390934  49.96919822  69.96736603  39.98629815
   9.9824557   39.97376524  89.96051636  59.99026629  89.96191708]","[  569.64694108  1419.42703732   239.81478782   779.45417098  2658.81521814
   209.85917803   579.63056159  2179.36843669   849.42675035   489.68748605]"
"[  359.78723171  1359.45893207  2069.31058251  1619.47307877  1369.56793106
  1459.59603822   359.78723084  1349.42389214  3659.05393295   249.84430568]","[  69.95078577   39.98753403   39.97418163   19.98727982  109.92058556
   39.98341027   59.9784008    39.98992986   69.95225531  159.88064345]","[ 1429.61865289  1409.35261787   749.73969727  1029.61717183  1079.52509571
   849.43112889   319.77777462   679.75556111   889.64177466  1259.68929161]"
"[ 2908.82669022   939.5512248   2899.08237261  3058.53031168    39.94275718
  3668.62616756  2729.38641484  2069.42551467  2858.80694729  1329.23829583]","[  79.97146037   69.97012848   39.96536066  139.91856494  189.85576999
   19.98819      59.96437515   79.94062213   59.95327237   69.97440429]","[ 1499.2840154   2228.89879722  1229.49780465   579.72554678  2509.26057807
  1939.39081066  1429.40662156    19.96108788     0.          1249.670782  ]"
"[ 1529.23651315  3309.15238503   289.82992643  1359.48199942  1999.18285772
  2859.11123105   959.62541332  1399.51563454  1779.0768853   2269.11677269]","[  79.95654522   99.93586834   79.92691741   49.9524517   119.91325571
   39.94662837   59.96338796   39.98686194    9.98244626   69.97361381]","[ 1139.31304851  1329.35377505  1829.08347072   249.78826493  1269.67776596
  1959.57655924  1379.57341136  1279.69620193  1349.75967078  1749.28331975]"
"[ 3079.05944289  1319.50533669   709.79353456  4998.62237211  3618.62181221
  4198.47882542  2699.1516116   4178.35528565  1939.20914692   659.73072428]","[  69.97607753   29.98343285   19.98303734   29.94496252   49.98226478
  169.82968934   49.96735982   39.96230844   89.97235576   79.95147261]","[ 1639.23926338   369.75404887   639.578866     919.83233004  1349.49573691
   479.81312105  1389.0936092   1049.77032253  1329.44142344   549.78896404]"
"[ 2509.5174043   2468.72638923  4998.31565403  2699.25071489  1009.44249617
   689.84263897  1839.05970482   309.81520217  3838.40278718  1009.39337485]","[ 159.93519445  119.92713252   19.97390701   69.95641393  199.95648791
   59.95145742   49.97491095    0.          109.94972416  179.94239934]","[  699.82343327  1089.73445092   769.48943225  1379.55362368  1059.33513426
  1099.56480909  1059.50047361   759.75333097  4438.48755782  1419.65949183]"
"[ 1329.450375     299.7451182      9.98183579  4488.7357671   3008.76664919
  1239.58897825     9.98029398   409.78939047  1859.05469647   569.65237775]","[ 109.92775846   79.95412544   39.975029    189.87364748   39.98023509
   89.96676703   69.92603694  219.92223636  209.84298102  169.95200068]","[  429.7902594   1299.56893561  1489.66653751   349.79303183  1769.22518193
   969.75175351  1119.6419508    259.73038625  1139.60179597     9.98096097]"
"[ 1299.61685801  2259.21498504  1549.19955648  2328.71904018  4508.57392961
  1618.99782442  4658.37400891   239.74177583   319.69295366  1409.47014576]","[ 139.92793348   79.95317327   49.98536756   89.94226614  119.92277957
   19.97526365   29.96929109   89.96188299  189.89293779   99.93952036]","[  849.7882863   2138.77833771   939.69125194   329.78338241  1359.50982128
     0.           379.79463204  1569.54474138  1399.60893982  2119.47241867]"
"[ 1289.55013835  2339.27021948  2698.76577371  1799.48816916  2628.9105703
   459.8392957    849.72188522  4997.83349223  2628.77316119  1339.27984094]","[  49.97217342  219.90643877  129.96004547   69.95751137  139.91209747
  359.88395379   69.97488474  129.96884997   79.96914605  109.94535882]","[ 3119.01458477   289.72684234   899.58613974    29.95564292    59.90661603
     0.           959.82324091  1119.6420207    639.70520871  1119.61050018]"
"[ 3118.81352468  1129.17707084  1859.24884105  1649.33274804  4518.22355608
   469.70731992  4998.50280077  2529.2015472    529.70902947   869.50991991]","[ 69.94306192  99.96667233  59.93008034   9.98182134  89.89451398
  79.91189217  99.8856603   19.97538248  79.97563597  39.95583901]","[ 1159.32939074  1159.47788435    29.94891948  1469.39096086  1529.5117033
   819.7184785   1179.82804171   299.86501866  1089.7232439    829.57672902]"
"[ 4998.44873632   589.65723828  4998.55458398   509.60223961  1499.61240835
  4588.68751578  3758.57984056  4998.74159089  1509.60394242  4997.71176958]","[  59.97102483   59.97127827  239.85948233   99.97199656   89.96387737
   29.94788579   59.95980563  129.88920118  109.92379716  109.96996163]","[ 1029.65228683  1279.3894461   1219.37622809   299.78461343  1639.35872192
   309.7555325   2698.82436023  1899.07236214   729.83965633   869.54962013]"
"[ 4998.97005973  4818.15359301  2628.92919251   799.55552861   769.72363287
  3089.20606266  4368.32124433  2589.15809158  4998.00608441  2739.27524879]","[  79.94027415  169.92319455   19.98125474  149.92946116  109.8908921
  559.82767235    0.           89.95692001   49.94765893   59.98445481]","[ 1749.4467154   1529.50036852   949.84705193  1579.28433334  1479.33570946
  1389.69337489  1759.5875584    509.60586089  1089.65954323   949.6695544 ]"
"[ 4328.89692851  2389.05741299  1879.25466751  2089.55903057     0.
   979.25206516  2239.64077619  2149.02151405  4998.47020616  2549.17756717]","[ 189.93716007  249.84031114    9.97994261   59.94954715   99.9287553
  209.92497402  199.90287324   99.9556639    39.96020446   39.97904364]","[  609.7982889   1079.65259839     0.          1269.61232156  1069.48070454
   259.7453947   1089.4512577      0.          2239.31905615   269.76392199]"
"[ 2659.29898388  2479.43733167   809.58168763  3158.99590312  2519.37854035
  4709.26952469  1899.67531906  3519.41390736     0.          2639.44227434]","[ 119.93963074   79.94218611   19.96113649  189.83548309  159.87642721
  189.89240931  179.90550888   99.92826978   99.90571286   49.97086116]","[ 2648.99237821  1139.71243522   949.72647064  1069.78279404  1319.78338272
  1779.32217318   899.51026303  1649.33426029   719.68697431  1009.5308048 ]"
"[ 1349.76113577  1519.51964657  1049.55531644  1099.6619395   1689.59666173
  2119.57862092  1689.44596644  1789.5897854   1339.47683872  1119.79527743]","[ 139.94855335  159.8807687    39.97360444  499.8753905    59.96299059
  269.90119926  109.93676349  209.88360597   79.92109569  199.96686651]","[ 1698.98305876   839.58103014  2198.94324363   829.69661453  1409.26934911
  1529.28757564  1169.53189249   759.77671175  1289.5528407    689.61527963]"
"[ 1509.56511885  1439.66997909  2089.65266515  1549.570676    3349.31268246
  2739.43962306   369.77092378  3269.33836307  2219.03459298  2719.06966241]","[  29.96541086   69.96910538  189.89133377   99.91692887  129.92668192
   99.89665966   79.92302968  149.96025613   89.86667286  129.86853504]","[ 1429.6830392   1689.11726924  1589.61311223  1299.60446898  1459.48350075
   939.72461049   899.38662784  1959.28279004   979.71013359   939.74018468]"
"[ 1649.59331271    19.96371193  3738.75337061  3129.27923258  1549.63371972
  1139.53858325  2559.33787848  1599.5708273   4329.0381174   1739.65665573]","[  59.94274735  349.86385052   19.97152789  159.88401737  159.9371208
  179.8482776   219.90495076  169.93126945   39.93225923  379.94290804]","[ 1019.64853945  1929.47422127   679.59788684  1409.65793201  1319.43676038
  1269.46980408  1169.5941861     49.91982033  1679.36914993  3139.29049971]"
"[ 2249.45120541   809.81767271  1689.54135189  1049.83740026  2389.41511549
  3438.87663084   369.7774053   1449.65476133  2289.23539887   249.81319469]","[   9.98195344   39.94715147   99.94034561   89.96196948  119.91734426
  189.80068154  129.92384455   89.90626368   69.90986488  219.92501501]","[  539.72065963  2059.527668    2619.41942676  3079.05051296   579.85790344
  1779.47280347   919.63792695  2449.64573151   919.38472974  1759.37581349]"
